subject,session,trial_type,f1,f2
meb-1-14-08,1,hit,1131,13
meb-1-14-08,1,hit,1968,795
meb-1-14-08,1,hit,795,55
meb-1-14-08,1,hit,7839,2617
meb-1-14-08,1,hit,7839,68
meb-1-14-08,1,hit,68,20
meb-1-14-08,1,hit,20,1578
meb-1-14-08,1,hit,1578,74
meb-1-14-08,1,hit,3909,795
meb-1-14-08,1,hit,795,27
meb-1-14-08,1,hit,27,73
meb-1-14-08,1,hit,73,24
meb-1-14-08,1,hit,24,1578
meb-1-14-08,1,hit,101,1318
meb-1-14-08,1,miss,118,664
meb-1-14-08,1,miss,35,20
meb-1-14-08,1,miss,20,40
meb-1-14-08,1,miss,40,70
meb-1-14-08,1,miss,723,499
meb-1-14-08,1,miss,54,20
meb-1-14-08,1,miss,207,159
meb-1-14-08,1,miss,39,444
meb-1-14-08,1,miss,10,188
meb-1-14-08,1,miss,202,25
meb-1-14-08,1,miss,120,147
meb-1-14-08,1,miss,7839,444
meb-1-14-08,1,miss,444,9
meb-1-14-08,1,miss,321,118
meb-1-14-08,1,miss,12,30
meb-1-14-08,1,miss,30,532
meb-1-14-08,1,miss,1131,44
meb-1-14-08,1,miss,44,723
meb-1-14-08,1,miss,2617,192
meb-1-14-08,1,miss,192,2617
meb-1-14-08,1,miss,2617,3909
meb-1-14-08,1,miss,664,7839
meb-1-14-08,1,miss,7839,532
meb-1-14-08,1,miss,532,7839
meb-1-14-08,1,miss,188,212
meb-1-14-08,1,miss,9,3909
meb-1-14-08,1,miss,3909,24
meb-1-14-08,1,miss,162,110
meb-1-14-08,1,miss,110,7839
meb-1-14-08,1,miss,400,54
meb-1-14-08,1,miss,10,14
meb-1-14-08,1,miss,197,224
meb-1-14-08,1,miss,499,115
meb-1-14-08,1,miss,115,3909
meb-1-14-08,1,miss,3909,188
meb-1-14-08,1,miss,188,613
meb-1-14-08,1,miss,28,9
meb-1-14-08,1,miss,3909,9
meb-1-14-08,1,miss,153,56
meb-1-14-08,1,miss,321,723
meb-1-14-08,1,miss,12,664
meb-1-14-08,1,miss,212,664
meb-1-14-08,1,miss,382,153
meb-1-14-08,1,miss,31,118
meb-1-14-08,1,miss,147,382
meb-1-14-08,1,miss,382,95
meb-1-14-08,1,miss,23,17
meb-1-14-08,1,miss,17,26
meb-1-14-08,1,miss,26,48
meb-1-14-08,1,miss,12,25
meb-1-14-08,1,miss,25,26
meb-1-14-08,1,miss,40,382
meb-1-14-08,1,miss,382,24
meb-1-14-08,1,miss,15,87
meb-1-14-08,1,miss,159,795
meb-1-14-08,1,miss,45,14
meb-1-14-08,1,miss,14,49
meb-1-14-08,1,miss,49,421
meb-1-14-08,1,miss,52,421
meb-1-14-08,1,miss,23,16
meb-1-14-08,1,miss,34,400
meb-1-14-08,1,miss,42,3909
meb-1-14-08,1,miss,3909,35
meb-1-14-08,1,miss,664,31
meb-1-14-08,1,miss,244,12
meb-1-14-08,1,miss,197,12
meb-1-14-08,1,miss,12,12
meb-1-14-08,1,miss,12,9
meb-1-14-08,1,miss,9,27
meb-1-14-08,1,miss,98,21
meb-1-14-08,1,miss,499,1318
meb-1-14-08,1,miss,1318,795
meb-1-14-08,1,miss,9,46
meb-1-14-08,1,miss,77,150
meb-1-14-08,1,miss,2617,237
meb-1-14-08,1,miss,237,7839
meb-1-14-08,1,miss,7839,499
meb-1-14-08,1,miss,499,3909
meb-1-14-08,1,miss,13,25
meb-1-14-08,1,miss,55,39
meb-1-14-08,1,miss,73,73
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,35,35
meb-1-14-08,1,cr,70,70
meb-1-14-08,1,cr,70,70
meb-1-14-08,1,cr,70,70
meb-1-14-08,1,cr,570,570
meb-1-14-08,1,cr,570,570
meb-1-14-08,1,cr,106,106
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,499,499
meb-1-14-08,1,cr,613,613
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,54,54
meb-1-14-08,1,cr,20,20
meb-1-14-08,1,cr,42,42
meb-1-14-08,1,cr,42,42
meb-1-14-08,1,cr,207,207
meb-1-14-08,1,cr,159,159
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,1318,1318
meb-1-14-08,1,cr,334,334
meb-1-14-08,1,cr,39,39
meb-1-14-08,1,cr,444,444
meb-1-14-08,1,cr,27,27
meb-1-14-08,1,cr,83,83
meb-1-14-08,1,cr,83,83
meb-1-14-08,1,cr,83,83
meb-1-14-08,1,cr,10,10
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,202,202
meb-1-14-08,1,cr,202,202
meb-1-14-08,1,cr,202,202
meb-1-14-08,1,cr,25,25
meb-1-14-08,1,cr,25,25
meb-1-14-08,1,cr,120,120
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,260,260
meb-1-14-08,1,cr,444,444
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,207,207
meb-1-14-08,1,cr,207,207
meb-1-14-08,1,cr,53,53
meb-1-14-08,1,cr,53,53
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,16,16
meb-1-14-08,1,cr,795,795
meb-1-14-08,1,cr,12,12
meb-1-14-08,1,cr,30,30
meb-1-14-08,1,cr,470,470
meb-1-14-08,1,cr,470,470
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,67,67
meb-1-14-08,1,cr,67,67
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,207,207
meb-1-14-08,1,cr,207,207
meb-1-14-08,1,cr,13,13
meb-1-14-08,1,cr,37,37
meb-1-14-08,1,cr,37,37
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,73,73
meb-1-14-08,1,cr,73,73
meb-1-14-08,1,cr,73,73
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,44,44
meb-1-14-08,1,cr,44,44
meb-1-14-08,1,cr,44,44
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,192,192
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,532,532
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,145,145
meb-1-14-08,1,cr,145,145
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,188,188
meb-1-14-08,1,cr,212,212
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,24,24
meb-1-14-08,1,cr,38,38
meb-1-14-08,1,cr,38,38
meb-1-14-08,1,cr,260,260
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,9,9
meb-1-14-08,1,cr,9,9
meb-1-14-08,1,cr,65,65
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,107,107
meb-1-14-08,1,cr,202,202
meb-1-14-08,1,cr,202,202
meb-1-14-08,1,cr,202,202
meb-1-14-08,1,cr,37,37
meb-1-14-08,1,cr,37,37
meb-1-14-08,1,cr,570,570
meb-1-14-08,1,cr,570,570
meb-1-14-08,1,cr,162,162
meb-1-14-08,1,cr,162,162
meb-1-14-08,1,cr,162,162
meb-1-14-08,1,cr,162,162
meb-1-14-08,1,cr,110,110
meb-1-14-08,1,cr,22,22
meb-1-14-08,1,cr,334,334
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1318,1318
meb-1-14-08,1,cr,90,90
meb-1-14-08,1,cr,309,309
meb-1-14-08,1,cr,309,309
meb-1-14-08,1,cr,470,470
meb-1-14-08,1,cr,470,470
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,188,188
meb-1-14-08,1,cr,207,207
meb-1-14-08,1,cr,207,207
meb-1-14-08,1,cr,13,13
meb-1-14-08,1,cr,13,13
meb-1-14-08,1,cr,349,349
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,34,34
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,470,470
meb-1-14-08,1,cr,470,470
meb-1-14-08,1,cr,400,400
meb-1-14-08,1,cr,400,400
meb-1-14-08,1,cr,71,71
meb-1-14-08,1,cr,71,71
meb-1-14-08,1,cr,71,71
meb-1-14-08,1,cr,71,71
meb-1-14-08,1,cr,237,237
meb-1-14-08,1,cr,237,237
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,499,499
meb-1-14-08,1,cr,10,10
meb-1-14-08,1,cr,14,14
meb-1-14-08,1,cr,1318,1318
meb-1-14-08,1,cr,22,22
meb-1-14-08,1,cr,22,22
meb-1-14-08,1,cr,224,224
meb-1-14-08,1,cr,26,26
meb-1-14-08,1,cr,26,26
meb-1-14-08,1,cr,37,37
meb-1-14-08,1,cr,37,37
meb-1-14-08,1,cr,237,237
meb-1-14-08,1,cr,237,237
meb-1-14-08,1,cr,237,237
meb-1-14-08,1,cr,795,795
meb-1-14-08,1,cr,499,499
meb-1-14-08,1,cr,115,115
meb-1-14-08,1,cr,115,115
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,188,188
meb-1-14-08,1,cr,613,613
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,421,421
meb-1-14-08,1,cr,421,421
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,138,138
meb-1-14-08,1,cr,138,138
meb-1-14-08,1,cr,138,138
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,570,570
meb-1-14-08,1,cr,570,570
meb-1-14-08,1,cr,400,400
meb-1-14-08,1,cr,400,400
meb-1-14-08,1,cr,237,237
meb-1-14-08,1,cr,237,237
meb-1-14-08,1,cr,237,237
meb-1-14-08,1,cr,28,28
meb-1-14-08,1,cr,9,9
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,82,82
meb-1-14-08,1,cr,82,82
meb-1-14-08,1,cr,14,14
meb-1-14-08,1,cr,112,112
meb-1-14-08,1,cr,102,102
meb-1-14-08,1,cr,102,102
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,153,153
meb-1-14-08,1,cr,56,56
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,47,47
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,723,723
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,12,12
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,224,224
meb-1-14-08,1,cr,224,224
meb-1-14-08,1,cr,212,212
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,45,45
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,382,382
meb-1-14-08,1,cr,382,382
meb-1-14-08,1,cr,153,153
meb-1-14-08,1,cr,309,309
meb-1-14-08,1,cr,309,309
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,70,70
meb-1-14-08,1,cr,70,70
meb-1-14-08,1,cr,28,28
meb-1-14-08,1,cr,28,28
meb-1-14-08,1,cr,28,28
meb-1-14-08,1,cr,277,277
meb-1-14-08,1,cr,277,277
meb-1-14-08,1,cr,882,882
meb-1-14-08,1,cr,882,882
meb-1-14-08,1,cr,11,11
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,882,882
meb-1-14-08,1,cr,882,882
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,224,224
meb-1-14-08,1,cr,224,224
meb-1-14-08,1,cr,613,613
meb-1-14-08,1,cr,882,882
meb-1-14-08,1,cr,882,882
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,31,31
meb-1-14-08,1,cr,31,31
meb-1-14-08,1,cr,95,95
meb-1-14-08,1,cr,95,95
meb-1-14-08,1,cr,95,95
meb-1-14-08,1,cr,95,95
meb-1-14-08,1,cr,92,92
meb-1-14-08,1,cr,92,92
meb-1-14-08,1,cr,218,218
meb-1-14-08,1,cr,218,218
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,28,28
meb-1-14-08,1,cr,1318,1318
meb-1-14-08,1,cr,382,382
meb-1-14-08,1,cr,95,95
meb-1-14-08,1,cr,95,95
meb-1-14-08,1,cr,95,95
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,23,23
meb-1-14-08,1,cr,17,17
meb-1-14-08,1,cr,17,17
meb-1-14-08,1,cr,26,26
meb-1-14-08,1,cr,26,26
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,12,12
meb-1-14-08,1,cr,12,12
meb-1-14-08,1,cr,12,12
meb-1-14-08,1,cr,26,26
meb-1-14-08,1,cr,26,26
meb-1-14-08,1,cr,382,382
meb-1-14-08,1,cr,24,24
meb-1-14-08,1,cr,14,14
meb-1-14-08,1,cr,57,57
meb-1-14-08,1,cr,400,400
meb-1-14-08,1,cr,400,400
meb-1-14-08,1,cr,156,156
meb-1-14-08,1,cr,10,10
meb-1-14-08,1,cr,25,25
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1318,1318
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,212,212
meb-1-14-08,1,cr,212,212
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,15,15
meb-1-14-08,1,cr,87,87
meb-1-14-08,1,cr,87,87
meb-1-14-08,1,cr,38,38
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,127,127
meb-1-14-08,1,cr,127,127
meb-1-14-08,1,cr,127,127
meb-1-14-08,1,cr,127,127
meb-1-14-08,1,cr,159,159
meb-1-14-08,1,cr,795,795
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,287,287
meb-1-14-08,1,cr,287,287
meb-1-14-08,1,cr,38,38
meb-1-14-08,1,cr,45,45
meb-1-14-08,1,cr,45,45
meb-1-14-08,1,cr,45,45
meb-1-14-08,1,cr,14,14
meb-1-14-08,1,cr,421,421
meb-1-14-08,1,cr,421,421
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,192,192
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,421,421
meb-1-14-08,1,cr,421,421
meb-1-14-08,1,cr,58,58
meb-1-14-08,1,cr,470,470
meb-1-14-08,1,cr,470,470
meb-1-14-08,1,cr,202,202
meb-1-14-08,1,cr,202,202
meb-1-14-08,1,cr,202,202
meb-1-14-08,1,cr,23,23
meb-1-14-08,1,cr,23,23
meb-1-14-08,1,cr,23,23
meb-1-14-08,1,cr,16,16
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,795,795
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,22,22
meb-1-14-08,1,cr,22,22
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,444,444
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,38,38
meb-1-14-08,1,cr,34,34
meb-1-14-08,1,cr,400,400
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,1318,1318
meb-1-14-08,1,cr,56,56
meb-1-14-08,1,cr,42,42
meb-1-14-08,1,cr,35,35
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,62,62
meb-1-14-08,1,cr,62,62
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,31,31
meb-1-14-08,1,cr,244,244
meb-1-14-08,1,cr,12,12
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,172,172
meb-1-14-08,1,cr,172,172
meb-1-14-08,1,cr,172,172
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,664,664
meb-1-14-08,1,cr,9,9
meb-1-14-08,1,cr,9,9
meb-1-14-08,1,cr,9,9
meb-1-14-08,1,cr,9,9
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,991,991
meb-1-14-08,1,cr,16,16
meb-1-14-08,1,cr,16,16
meb-1-14-08,1,cr,72,72
meb-1-14-08,1,cr,72,72
meb-1-14-08,1,cr,72,72
meb-1-14-08,1,cr,72,72
meb-1-14-08,1,cr,349,349
meb-1-14-08,1,cr,83,83
meb-1-14-08,1,cr,83,83
meb-1-14-08,1,cr,613,613
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,197,197
meb-1-14-08,1,cr,12,12
meb-1-14-08,1,cr,12,12
meb-1-14-08,1,cr,9,9
meb-1-14-08,1,cr,27,27
meb-1-14-08,1,cr,27,27
meb-1-14-08,1,cr,98,98
meb-1-14-08,1,cr,98,98
meb-1-14-08,1,cr,21,21
meb-1-14-08,1,cr,21,21
meb-1-14-08,1,cr,22,22
meb-1-14-08,1,cr,45,45
meb-1-14-08,1,cr,45,45
meb-1-14-08,1,cr,45,45
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,287,287
meb-1-14-08,1,cr,287,287
meb-1-14-08,1,cr,499,499
meb-1-14-08,1,cr,795,795
meb-1-14-08,1,cr,9,9
meb-1-14-08,1,cr,12,12
meb-1-14-08,1,cr,12,12
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,27,27
meb-1-14-08,1,cr,27,27
meb-1-14-08,1,cr,27,27
meb-1-14-08,1,cr,77,77
meb-1-14-08,1,cr,150,150
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,237,237
meb-1-14-08,1,cr,237,237
meb-1-14-08,1,cr,237,237
meb-1-14-08,1,cr,237,237
meb-1-14-08,1,cr,499,499
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,1131,1131
meb-1-14-08,1,cr,13,13
meb-1-14-08,1,cr,25,25
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,1968,1968
meb-1-14-08,1,cr,795,795
meb-1-14-08,1,cr,55,55
meb-1-14-08,1,cr,55,55
meb-1-14-08,1,cr,55,55
meb-1-14-08,1,cr,39,39
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,2617,2617
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,74,74
meb-1-14-08,1,cr,3909,3909
meb-1-14-08,1,cr,795,795
meb-1-14-08,1,cr,27,27
meb-1-14-08,1,cr,27,27
meb-1-14-08,1,cr,73,73
meb-1-14-08,1,cr,73,73
meb-1-14-08,1,cr,73,73
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1578,1578
meb-1-14-08,1,cr,1318,1318
meb-1-14-08,1,fa,20,20
meb-1-14-08,1,fa,40,40
meb-1-14-08,1,fa,70,70
meb-1-14-08,1,fa,106,106
meb-1-14-08,1,fa,723,723
meb-1-14-08,1,fa,54,54
meb-1-14-08,1,fa,54,54
meb-1-14-08,1,fa,20,20
meb-1-14-08,1,fa,207,207
meb-1-14-08,1,fa,159,159
meb-1-14-08,1,fa,39,39
meb-1-14-08,1,fa,83,83
meb-1-14-08,1,fa,10,10
meb-1-14-08,1,fa,188,188
meb-1-14-08,1,fa,202,202
meb-1-14-08,1,fa,25,25
meb-1-14-08,1,fa,25,25
meb-1-14-08,1,fa,25,25
meb-1-14-08,1,fa,120,120
meb-1-14-08,1,fa,120,120
meb-1-14-08,1,fa,321,321
meb-1-14-08,1,fa,74,74
meb-1-14-08,1,fa,16,16
meb-1-14-08,1,fa,244,244
meb-1-14-08,1,fa,30,30
meb-1-14-08,1,fa,532,532
meb-1-14-08,1,fa,723,723
meb-1-14-08,1,fa,73,73
meb-1-14-08,1,fa,73,73
meb-1-14-08,1,fa,212,212
meb-1-14-08,1,fa,991,991
meb-1-14-08,1,fa,9,9
meb-1-14-08,1,fa,9,9
meb-1-14-08,1,fa,3909,3909
meb-1-14-08,1,fa,38,38
meb-1-14-08,1,fa,9,9
meb-1-14-08,1,fa,202,202
meb-1-14-08,1,fa,309,309
meb-1-14-08,1,fa,34,34
meb-1-14-08,1,fa,400,400
meb-1-14-08,1,fa,54,54
meb-1-14-08,1,fa,71,71
meb-1-14-08,1,fa,237,237
meb-1-14-08,1,fa,237,237
meb-1-14-08,1,fa,10,10
meb-1-14-08,1,fa,10,10
meb-1-14-08,1,fa,197,197
meb-1-14-08,1,fa,224,224
meb-1-14-08,1,fa,224,224
meb-1-14-08,1,fa,26,26
meb-1-14-08,1,fa,237,237
meb-1-14-08,1,fa,723,723
meb-1-14-08,1,fa,421,421
meb-1-14-08,1,fa,991,991
meb-1-14-08,1,fa,400,400
meb-1-14-08,1,fa,237,237
meb-1-14-08,1,fa,9,9
meb-1-14-08,1,fa,723,723
meb-1-14-08,1,fa,82,82
meb-1-14-08,1,fa,723,723
meb-1-14-08,1,fa,153,153
meb-1-14-08,1,fa,321,321
meb-1-14-08,1,fa,723,723
meb-1-14-08,1,fa,12,12
meb-1-14-08,1,fa,12,12
meb-1-14-08,1,fa,664,664
meb-1-14-08,1,fa,224,224
meb-1-14-08,1,fa,212,212
meb-1-14-08,1,fa,664,664
meb-1-14-08,1,fa,382,382
meb-1-14-08,1,fa,153,153
meb-1-14-08,1,fa,309,309
meb-1-14-08,1,fa,70,70
meb-1-14-08,1,fa,28,28
meb-1-14-08,1,fa,41,41
meb-1-14-08,1,fa,224,224
meb-1-14-08,1,fa,31,31
meb-1-14-08,1,fa,95,95
